Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
Total;Georgia;13;01/08/2018;01/08/2018;;;436;Not Applicable;Not Applicable
aaa;Georgia;13;01/09/2018;01/09/2018;Pneumonia, unspecified;J18.9;72;Not Applicable;Not Applicable
aaa;Georgia;13;01/09/2018;01/09/2018;Emphysema, unspecified;J43.9;27;Not Applicable;Not Applicable
aaa;Georgia;13;01/09/2018;01/09/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;24;Not Applicable;Not Applicable
aaa;Georgia;13;01/09/2018;01/09/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;287;Not Applicable;Not Applicable
Total;Georgia;13;01/09/2018;01/09/2018;;;443;Not Applicable;Not Applicable
aaa;Georgia;13;01/10/2018;01/10/2018;Pneumonia, unspecified;J18.9;81;Not Applicable;Not Applicable
aaa;Georgia;13;01/10/2018;01/10/2018;Emphysema, unspecified;J43.9;25;Not Applicable;Not Applicable
aaa;Georgia;13;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;25;Not Applicable;Not Applicable
aaa;Georgia;13;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;12;Not Applicable;Not Applicable
aaa;Georgia;13;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;314;Not Applicable;Not Applicable
Total;Georgia;13;01/10/2018;01/10/2018;;;476;Not Applicable;Not Applicable
aaa;Georgia;13;01/11/2018;01/11/2018;Pneumonia, unspecified;J18.9;92;Not Applicable;Not Applicable
aaa;Georgia;13;01/11/2018;01/11/2018;Emphysema, unspecified;J43.9;21;Not Applicable;Not Applicable
aaa;Georgia;13;01/11/2018;01/11/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;28;Not Applicable;Not Applicable
aaa;Georgia;13;01/11/2018;01/11/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;11;Not Applicable;Not Applicable
aaa;Georgia;13;01/11/2018;01/11/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;305;Not Applicable;Not Applicable
Total;Georgia;13;01/11/2018;01/11/2018;;;479;Not Applicable;Not Applicable
aaa;Georgia;13;01/12/2018;01/12/2018;Pneumonia, unspecified;J18.9;117;Not Applicable;Not Applicable
aaa;Georgia;13;01/12/2018;01/12/2018;Emphysema, unspecified;J43.9;19;Not Applicable;Not Applicable
aaa;Georgia;13;01/12/2018;01/12/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;30;Not Applicable;Not Applicable
aaa;Georgia;13;01/12/2018;01/12/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;21;Not Applicable;Not Applicable
aaa;Georgia;13;01/12/2018;01/12/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;352;Not Applicable;Not Applicable
Total;Georgia;13;01/12/2018;01/12/2018;;;578;Not Applicable;Not Applicable
Total;Georgia;13;;;;;6518;Not Applicable;Not Applicable
aaa;Hawaii;15;01/01/2018;01/01/2018;Pneumonia, unspecified;J18.9;52;Not Applicable;Not Applicable
aaa;Hawaii;15;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;18;Not Applicable;Not Applicable
Total;Hawaii;15;01/01/2018;01/01/2018;;;108;Not Applicable;Not Applicable
aaa;Hawaii;15;01/02/2018;01/02/2018;Pneumonia, unspecified;J18.9;33;Not Applicable;Not Applicable
aaa;Hawaii;15;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;22;Not Applicable;Not Applicable
Total;Hawaii;15;01/02/2018;01/02/2018;;;77;Not Applicable;Not Applicable
aaa;Hawaii;15;01/03/2018;01/03/2018;Pneumonia, unspecified;J18.9;47;Not Applicable;Not Applicable
aaa;Hawaii;15;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;20;Not Applicable;Not Applicable
Total;Hawaii;15;01/03/2018;01/03/2018;;;88;Not Applicable;Not Applicable
aaa;Hawaii;15;01/04/2018;01/04/2018;Pneumonia, unspecified;J18.9;45;Not Applicable;Not Applicable
aaa;Hawaii;15;01/04/2018;01/04/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;27;Not Applicable;Not Applicable
Total;Hawaii;15;01/04/2018;01/04/2018;;;88;Not Applicable;Not Applicable
aaa;Hawaii;15;01/05/2018;01/05/2018;Pneumonia, unspecified;J18.9;32;Not Applicable;Not Applicable
aaa;Hawaii;15;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;22;Not Applicable;Not Applicable
Total;Hawaii;15;01/05/2018;01/05/2018;;;70;Not Applicable;Not Applicable
aaa;Hawaii;15;01/06/2018;01/06/2018;Pneumonia, unspecified;J18.9;46;Not Applicable;Not Applicable
aaa;Hawaii;15;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;19;Not Applicable;Not Applicable
Total;Hawaii;15;01/06/2018;01/06/2018;;;83;Not Applicable;Not Applicable
aaa;Hawaii;15;01/07/2018;01/07/2018;Pneumonia, unspecified;J18.9;37;Not Applicable;Not Applicable
aaa;Hawaii;15;01/07/2018;01/07/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;15;Not Applicable;Not Applicable
Total;Hawaii;15;01/07/2018;01/07/2018;;;64;Not Applicable;Not Applicable
aaa;Hawaii;15;01/08/2018;01/08/2018;Pneumonia, unspecified;J18.9;47;Not Applicable;Not Applicable
aaa;Hawaii;15;01/08/2018;01/08/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;15;Not Applicable;Not Applicable
Total;Hawaii;15;01/08/2018;01/08/2018;;;71;Not Applicable;Not Applicable
aaa;Hawaii;15;01/09/2018;01/09/2018;Pneumonia, unspecified;J18.9;38;Not Applicable;Not Applicable
aaa;Hawaii;15;01/09/2018;01/09/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;21;Not Applicable;Not Applicable
Total;Hawaii;15;01/09/2018;01/09/2018;;;73;Not Applicable;Not Applicable
aaa;Hawaii;15;01/10/2018;01/10/2018;Pneumonia, unspecified;J18.9;42;Not Applicable;Not Applicable
aaa;Hawaii;15;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;15;Not Applicable;Not Applicable
Total;Hawaii;15;01/10/2018;01/10/2018;;;68;Not Applicable;Not Applicable
aaa;Hawaii;15;01/11/2018;01/11/2018;Pneumonia, unspecified;J18.9;31;Not Applicable;Not Applicable
aaa;Hawaii;15;01/11/2018;01/11/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;14;Not Applicable;Not Applicable
Total;Hawaii;15;01/11/2018;01/11/2018;;;66;Not Applicable;Not Applicable
aaa;Hawaii;15;01/12/2018;01/12/2018;Pneumonia, unspecified;J18.9;39;Not Applicable;Not Applicable
aaa;Hawaii;15;01/12/2018;01/12/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;20;Not Applicable;Not Applicable
Total;Hawaii;15;01/12/2018;01/12/2018;;;78;Not Applicable;Not Applicable
Total;Hawaii;15;;;;;934;Not Applicable;Not Applicable
aaa;Idaho;16;01/01/2018;01/01/2018;Influenza with other respiratory manifestations, virus not identified;J11.1;11;Not Applicable;Not Applicable
aaa;Idaho;16;01/01/2018;01/01/2018;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;Idaho;16;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;68;Not Applicable;Not Applicable
Total;Idaho;16;01/01/2018;01/01/2018;;;142;Not Applicable;Not Applicable
aaa;Idaho;16;01/02/2018;01/02/2018;Pneumonia, unspecified;J18.9;15;Not Applicable;Not Applicable
aaa;Idaho;16;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;Idaho;16;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;52;Not Applicable;Not Applicable
Total;Idaho;16;01/02/2018;01/02/2018;;;104;Not Applicable;Not Applicable
aaa;Idaho;16;01/03/2018;01/03/2018;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;Idaho;16;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;61;Not Applicable;Not Applicable
Total;Idaho;16;01/03/2018;01/03/2018;;;116;Not Applicable;Not Applicable
aaa;Idaho;16;01/04/2018;01/04/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;79;Not Applicable;Not Applicable
Total;Idaho;16;01/04/2018;01/04/2018;;;111;Not Applicable;Not Applicable
aaa;Idaho;16;01/05/2018;01/05/2018;Pneumonia, unspecified;J18.9;17;Not Applicable;Not Applicable
aaa;Idaho;16;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;59;Not Applicable;Not Applicable
Total;Idaho;16;01/05/2018;01/05/2018;;;105;Not Applicable;Not Applicable
aaa;Idaho;16;01/06/2018;01/06/2018;Pneumonia, unspecified;J18.9;15;Not Applicable;Not Applicable
aaa;Idaho;16;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;56;Not Applicable;Not Applicable
Total;Idaho;16;01/06/2018;01/06/2018;;;90;Not Applicable;Not Applicable
aaa;Idaho;16;01/07/2018;01/07/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;56;Not Applicable;Not Applicable
Total;Idaho;16;01/07/2018;01/07/2018;;;76;Not Applicable;Not Applicable
aaa;Idaho;16;01/08/2018;01/08/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;46;Not Applicable;Not Applicable
Total;Idaho;16;01/08/2018;01/08/2018;;;58;Not Applicable;Not Applicable
aaa;Idaho;16;01/09/2018;01/09/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;55;Not Applicable;Not Applicable
Total;Idaho;16;01/09/2018;01/09/2018;;;74;Not Applicable;Not Applicable
aaa;Idaho;16;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;62;Not Applicable;Not Applicable
Total;Idaho;16;01/10/2018;01/10/2018;;;86;Not Applicable;Not Applicable
aaa;Idaho;16;01/11/2018;01/11/2018;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;Idaho;16;01/11/2018;01/11/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;52;Not Applicable;Not Applicable
Total;Idaho;16;01/11/2018;01/11/2018;;;85;Not Applicable;Not Applicable
aaa;Idaho;16;01/12/2018;01/12/2018;Pneumonia, unspecified;J18.9;19;Not Applicable;Not Applicable
aaa;Idaho;16;01/12/2018;01/12/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;54;Not Applicable;Not Applicable
Total;Idaho;16;01/12/2018;01/12/2018;;;88;Not Applicable;Not Applicable
Total;Idaho;16;;;;;1135;Not Applicable;Not Applicable
aaa;Illinois;17;01/01/2018;01/01/2018;Influenza with pneumonia, influenza virus identified;J10.0;51;Not Applicable;Not Applicable
aaa;Illinois;17;01/01/2018;01/01/2018;Influenza with other respiratory manifestations, influenza virus identified;J10.1;54;Not Applicable;Not Applicable
aaa;Illinois;17;01/01/2018;01/01/2018;Influenza with pneumonia, virus not identified;J11.0;63;Not Applicable;Not Applicable
aaa;Illinois;17;01/01/2018;01/01/2018;Influenza with other respiratory manifestations, virus not identified;J11.1;72;Not Applicable;Not Applicable
aaa;Illinois;17;01/01/2018;01/01/2018;Pneumonia, unspecified;J18.9;273;Not Applicable;Not Applicable
aaa;Illinois;17;01/01/2018;01/01/2018;Emphysema, unspecified;J43.9;39;Not Applicable;Not Applicable
aaa;Illinois;17;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;88;Not Applicable;Not Applicable
aaa;Illinois;17;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;28;Not Applicable;Not Applicable
aaa;Illinois;17;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;436;Not Applicable;Not Applicable
aaa;Illinois;17;01/01/2018;01/01/2018;Asthma, unspecified;J45.9;12;Not Applicable;Not Applicable
Total;Illinois;17;01/01/2018;01/01/2018;;;1164;Not Applicable;Not Applicable
aaa;Illinois;17;01/02/2018;01/02/2018;Influenza with pneumonia, influenza virus identified;J10.0;20;Not Applicable;Not Applicable
aaa;Illinois;17;01/02/2018;01/02/2018;Influenza with other respiratory manifestations, influenza virus identified;J10.1;16;Not Applicable;Not Applicable
aaa;Illinois;17;01/02/2018;01/02/2018;Influenza with pneumonia, virus not identified;J11.0;25;Not Applicable;Not Applicable
aaa;Illinois;17;01/02/2018;01/02/2018;Influenza with other respiratory manifestations, virus not identified;J11.1;26;Not Applicable;Not Applicable
aaa;Illinois;17;01/02/2018;01/02/2018;Pneumonia, unspecified;J18.9;218;Not Applicable;Not Applicable
aaa;Illinois;17;01/02/2018;01/02/2018;Emphysema, unspecified;J43.9;20;Not Applicable;Not Applicable
aaa;Illinois;17;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;60;Not Applicable;Not Applicable
aaa;Illinois;17;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;21;Not Applicable;Not Applicable
aaa;Illinois;17;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;350;Not Applicable;Not Applicable
aaa;Illinois;17;01/02/2018;01/02/2018;Asthma, unspecified;J45.9;16;Not Applicable;Not Applicable
Total;Illinois;17;01/02/2018;01/02/2018;;;796;Not Applicable;Not Applicable
aaa;Illinois;17;01/03/2018;01/03/2018;Influenza with pneumonia, influenza virus identified;J10.0;11;Not Applicable;Not Applicable
aaa;Illinois;17;01/03/2018;01/03/2018;Influenza with pneumonia, virus not identified;J11.0;15;Not Applicable;Not Applicable
aaa;Illinois;17;01/03/2018;01/03/2018;Influenza with other respiratory manifestations, virus not identified;J11.1;12;Not Applicable;Not Applicable
aaa;Illinois;17;01/03/2018;01/03/2018;Pneumonia, unspecified;J18.9;211;Not Applicable;Not Applicable
aaa;Illinois;17;01/03/2018;01/03/2018;Emphysema, unspecified;J43.9;33;Not Applicable;Not Applicable
aaa;Illinois;17;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;78;Not Applicable;Not Applicable
aaa;Illinois;17;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;25;Not Applicable;Not Applicable
aaa;Illinois;17;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;388;Not Applicable;Not Applicable
aaa;Illinois;17;01/03/2018;01/03/2018;Asthma, unspecified;J45.9;11;Not Applicable;Not Applicable
Total;Illinois;17;01/03/2018;01/03/2018;;;825;Not Applicable;Not Applicable
aaa;Illinois;17;01/04/2018;01/04/2018;Pneumonia, unspecified;J18.9;146;Not Applicable;Not Applicable
aaa;Illinois;17;01/04/2018;01/04/2018;Emphysema, unspecified;J43.9;26;Not Applicable;Not Applicable
aaa;Illinois;17;01/04/2018;01/04/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;53;Not Applicable;Not Applicable
aaa;Illinois;17;01/04/2018;01/04/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;25;Not Applicable;Not Applicable
aaa;Illinois;17;01/04/2018;01/04/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;422;Not Applicable;Not Applicable
Total;Illinois;17;01/04/2018;01/04/2018;;;730;Not Applicable;Not Applicable
aaa;Illinois;17;01/05/2018;01/05/2018;Pneumonia, unspecified;J18.9;146;Not Applicable;Not Applicable
aaa;Illinois;17;01/05/2018;01/05/2018;Emphysema, unspecified;J43.9;27;Not Applicable;Not Applicable
aaa;Illinois;17;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;46;Not Applicable;Not Applicable
aaa;Illinois;17;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;Illinois;17;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;350;Not Applicable;Not Applicable
Total;Illinois;17;01/05/2018;01/05/2018;;;624;Not Applicable;Not Applicable
aaa;Illinois;17;01/06/2018;01/06/2018;Pneumonia, unspecified;J18.9;120;Not Applicable;Not Applicable
aaa;Illinois;17;01/06/2018;01/06/2018;Emphysema, unspecified;J43.9;24;Not Applicable;Not Applicable
aaa;Illinois;17;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;37;Not Applicable;Not Applicable
aaa;Illinois;17;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;17;Not Applicable;Not Applicable
aaa;Illinois;17;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;319;Not Applicable;Not Applicable
Total;Illinois;17;01/06/2018;01/06/2018;;;555;Not Applicable;Not Applicable
aaa;Illinois;17;01/07/2018;01/07/2018;Pneumonia, unspecified;J18.9;126;Not Applicable;Not Applicable
aaa;Illinois;17;01/07/2018;01/07/2018;Emphysema, unspecified;J43.9;20;Not Applicable;Not Applicable
aaa;Illinois;17;01/07/2018;01/07/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;38;Not Applicable;Not Applicable
aaa;Illinois;17;01/07/2018;01/07/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;16;Not Applicable;Not Applicable
aaa;Illinois;17;01/07/2018;01/07/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;326;Not Applicable;Not Applicable
Total;Illinois;17;01/07/2018;01/07/2018;;;554;Not Applicable;Not Applicable
aaa;Illinois;17;01/08/2018;01/08/2018;Pneumonia, unspecified;J18.9;141;Not Applicable;Not Applicable
aaa;Illinois;17;01/08/2018;01/08/2018;Emphysema, unspecified;J43.9;19;Not Applicable;Not Applicable
aaa;Illinois;17;01/08/2018;01/08/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;33;Not Applicable;Not Applicable
aaa;Illinois;17;01/08/2018;01/08/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;11;Not Applicable;Not Applicable
aaa;Illinois;17;01/08/2018;01/08/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;320;Not Applicable;Not Applicable
aaa;Illinois;17;01/08/2018;01/08/2018;Asthma, unspecified;J45.9;10;Not Applicable;Not Applicable
Total;Illinois;17;01/08/2018;01/08/2018;;;552;Not Applicable;Not Applicable
aaa;Illinois;17;01/09/2018;01/09/2018;Pneumonia, unspecified;J18.9;124;Not Applicable;Not Applicable
aaa;Illinois;17;01/09/2018;01/09/2018;Emphysema, unspecified;J43.9;27;Not Applicable;Not Applicable
aaa;Illinois;17;01/09/2018;01/09/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;40;Not Applicable;Not Applicable
aaa;Illinois;17;01/09/2018;01/09/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;13;Not Applicable;Not Applicable
aaa;Illinois;17;01/09/2018;01/09/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;301;Not Applicable;Not Applicable
aaa;Illinois;17;01/09/2018;01/09/2018;Asthma, unspecified;J45.9;12;Not Applicable;Not Applicable
Total;Illinois;17;01/09/2018;01/09/2018;;;548;Not Applicable;Not Applicable
aaa;Illinois;17;01/10/2018;01/10/2018;Pneumonia, unspecified;J18.9;144;Not Applicable;Not Applicable
aaa;Illinois;17;01/10/2018;01/10/2018;Emphysema, unspecified;J43.9;27;Not Applicable;Not Applicable
aaa;Illinois;17;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;40;Not Applicable;Not Applicable
aaa;Illinois;17;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;13;Not Applicable;Not Applicable
aaa;Illinois;17;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;356;Not Applicable;Not Applicable
aaa;Illinois;17;01/10/2018;01/10/2018;Asthma, unspecified;J45.9;11;Not Applicable;Not Applicable
Total;Illinois;17;01/10/2018;01/10/2018;;;616;Not Applicable;Not Applicable
aaa;Illinois;17;01/11/2018;01/11/2018;Pneumonia, unspecified;J18.9;115;Not Applicable;Not Applicable
aaa;Illinois;17;01/11/2018;01/11/2018;Emphysema, unspecified;J43.9;24;Not Applicable;Not Applicable
aaa;Illinois;17;01/11/2018;01/11/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;33;Not Applicable;Not Applicable
aaa;Illinois;17;01/11/2018;01/11/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;18;Not Applicable;Not Applicable
aaa;Illinois;17;01/11/2018;01/11/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;317;Not Applicable;Not Applicable
Total;Illinois;17;01/11/2018;01/11/2018;;;534;Not Applicable;Not Applicable
aaa;Illinois;17;01/12/2018;01/12/2018;Pneumonia, unspecified;J18.9;173;Not Applicable;Not Applicable
aaa;Illinois;17;01/12/2018;01/12/2018;Emphysema, unspecified;J43.9;21;Not Applicable;Not Applicable
aaa;Illinois;17;01/12/2018;01/12/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;55;Not Applicable;Not Applicable
aaa;Illinois;17;01/12/2018;01/12/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;27;Not Applicable;Not Applicable
aaa;Illinois;17;01/12/2018;01/12/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;367;Not Applicable;Not Applicable
aaa;Illinois;17;01/12/2018;01/12/2018;Asthma, unspecified;J45.9;13;Not Applicable;Not Applicable
Total;Illinois;17;01/12/2018;01/12/2018;;;705;Not Applicable;Not Applicable
Total;Illinois;17;;;;;8203;Not Applicable;Not Applicable
aaa;Indiana;18;01/01/2018;01/01/2018;Influenza with pneumonia, influenza virus identified;J10.0;26;Not Applicable;Not Applicable
aaa;Indiana;18;01/01/2018;01/01/2018;Influenza with other respiratory manifestations, influenza virus identified;J10.1;49;Not Applicable;Not Applicable
aaa;Indiana;18;01/01/2018;01/01/2018;Influenza with pneumonia, virus not identified;J11.0;29;Not Applicable;Not Applicable
aaa;Indiana;18;01/01/2018;01/01/2018;Influenza with other respiratory manifestations, virus not identified;J11.1;28;Not Applicable;Not Applicable
aaa;Indiana;18;01/01/2018;01/01/2018;Pneumonia, unspecified;J18.9;118;Not Applicable;Not Applicable
aaa;Indiana;18;01/01/2018;01/01/2018;Emphysema, unspecified;J43.9;23;Not Applicable;Not Applicable
aaa;Indiana;18;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;62;Not Applicable;Not Applicable
aaa;Indiana;18;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;25;Not Applicable;Not Applicable
aaa;Indiana;18;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;371;Not Applicable;Not Applicable
Total;Indiana;18;01/01/2018;01/01/2018;;;763;Not Applicable;Not Applicable
aaa;Indiana;18;01/02/2018;01/02/2018;Influenza with pneumonia, influenza virus identified;J10.0;28;Not Applicable;Not Applicable
aaa;Indiana;18;01/02/2018;01/02/2018;Influenza with other respiratory manifestations, influenza virus identified;J10.1;21;Not Applicable;Not Applicable
aaa;Indiana;18;01/02/2018;01/02/2018;Influenza with pneumonia, virus not identified;J11.0;21;Not Applicable;Not Applicable
aaa;Indiana;18;01/02/2018;01/02/2018;Influenza with other respiratory manifestations, virus not identified;J11.1;24;Not Applicable;Not Applicable
aaa;Indiana;18;01/02/2018;01/02/2018;Pneumonia, unspecified;J18.9;73;Not Applicable;Not Applicable
aaa;Indiana;18;01/02/2018;01/02/2018;Emphysema, unspecified;J43.9;23;Not Applicable;Not Applicable
aaa;Indiana;18;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;58;Not Applicable;Not Applicable
aaa;Indiana;18;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;28;Not Applicable;Not Applicable
aaa;Indiana;18;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;273;Not Applicable;Not Applicable
Total;Indiana;18;01/02/2018;01/02/2018;;;569;Not Applicable;Not Applicable
aaa;Indiana;18;01/03/2018;01/03/2018;Influenza with pneumonia, virus not identified;J11.0;15;Not Applicable;Not Applicable
aaa;Indiana;18;01/03/2018;01/03/2018;Pneumonia, unspecified;J18.9;78;Not Applicable;Not Applicable
aaa;Indiana;18;01/03/2018;01/03/2018;Emphysema, unspecified;J43.9;21;Not Applicable;Not Applicable
aaa;Indiana;18;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;62;Not Applicable;Not Applicable
aaa;Indiana;18;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;27;Not Applicable;Not Applicable
aaa;Indiana;18;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;319;Not Applicable;Not Applicable
Total;Indiana;18;01/03/2018;01/03/2018;;;575;Not Applicable;Not Applicable
aaa;Indiana;18;01/04/2018;01/04/2018;Pneumonia, unspecified;J18.9;66;Not Applicable;Not Applicable
aaa;Indiana;18;01/04/2018;01/04/2018;Emphysema, unspecified;J43.9;21;Not Applicable;Not Applicable
aaa;Indiana;18;01/04/2018;01/04/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;38;Not Applicable;Not Applicable
aaa;Indiana;18;01/04/2018;01/04/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;26;Not Applicable;Not Applicable
aaa;Indiana;18;01/04/2018;01/04/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;290;Not Applicable;Not Applicable
Total;Indiana;18;01/04/2018;01/04/2018;;;481;Not Applicable;Not Applicable
aaa;Indiana;18;01/05/2018;01/05/2018;Pneumonia, unspecified;J18.9;45;Not Applicable;Not Applicable
aaa;Indiana;18;01/05/2018;01/05/2018;Emphysema, unspecified;J43.9;16;Not Applicable;Not Applicable
aaa;Indiana;18;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;39;Not Applicable;Not Applicable
aaa;Indiana;18;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;17;Not Applicable;Not Applicable
aaa;Indiana;18;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;287;Not Applicable;Not Applicable
Total;Indiana;18;01/05/2018;01/05/2018;;;429;Not Applicable;Not Applicable
aaa;Indiana;18;01/06/2018;01/06/2018;Pneumonia, unspecified;J18.9;44;Not Applicable;Not Applicable
aaa;Indiana;18;01/06/2018;01/06/2018;Emphysema, unspecified;J43.9;17;Not Applicable;Not Applicable
aaa;Indiana;18;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;41;Not Applicable;Not Applicable
aaa;Indiana;18;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;17;Not Applicable;Not Applicable
aaa;Indiana;18;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;307;Not Applicable;Not Applicable
Total;Indiana;18;01/06/2018;01/06/2018;;;443;Not Applicable;Not Applicable
aaa;Indiana;18;01/07/2018;01/07/2018;Pneumonia, unspecified;J18.9;55;Not Applicable;Not Applicable
